id_local,coordenada_x_local,coordenada_y_local
62517,442296,4479546
62518,442287,4479624
62519,442003,4479678
62520,441883,4479724
62521,442627,4479199
62522,443166,4474225
62523,440464,4474115
62524,441158,4473441
62525,439558,4475862
62526,439381,4475231
62528,440912,4473983
62529,449272,4468737
62530,446052,4475471
62531,439874,4474328
62532,442478,4478910
62534,442646,4478979
62535,442647,4478993
62536,442741,4479055
62538,442847,4478893
62539,442956,4478888
62540,443330,4479268
62541,443188,4479335
62542,442165,4479875
62543,439871,4474312
62544,439872,4474318
62545,439869,4474267
62546,439871,4474243
62547,439833,4474224
62548,439836,4474212
62549,439852,4474172
62550,439728,4474228
62551,439789,4474179
62552,439726,4474215
62553,439677,4474226
62554,442197,4479944
62555,442102,4473130
62556,442213,4473047
62557,442273,4472990
62558,442298,4473166
62559,442295,4473161
62560,442192,4472848
62561,442288,4472833
62562,442342,4472929
62563,442310,4472945
62564,442458,4473057
62565,441832,4475939
62566,441795,4476054
62567,441988,4476151
62568,442009,4476150
62569,441762,4475922
62570,441782,4475906
62571,441775,4476108
62572,442048,4476118
62573,442048,4476100
62574,442047,4476093
62575,441920,4476074
62576,441882,4476393
62577,442044,4476482
62578,441551,4476475
62579,441823,4476418
62580,441852,4476414
62581,441725,4476564
62582,441871,4476554
62583,441585,4476487
62584,441848,4474963
62585,441964,4476326
62586,441966,4476348
62587,442388,4473047
62588,442494,4473149
62589,442611,4480191
62590,442673,4480346
62591,442401,4479601
62592,442577,4479500
62593,442497,4478910
62594,442571,4479058
62595,442559,4479057
62596,442279,4479037
62597,442710,4478981
62598,441965,4476340
62599,441944,4476390
62600,442030,4476325
62601,442011,4476402
62602,441969,4476424
62603,441481,4474912
62604,441802,4474954
62609,442711,4478996
62610,442759,4478992
62611,442762,4478997
62617,449983,4466109
62621,441941,4475793
62624,441652,4474823
62625,441834,4474692
62626,441891,4474707
62627,441869,4474935
62637,440087,4474564
62639,441925,4474810
62640,441930,4474916
62641,441875,4474854
62642,441874,4474872
62643,441915,4474869
62650,440690,4478259
62652,433388,4479624
62667,442546,4473170
62668,442587,4473153
62670,442591,4473019
62671,442600,4473033
62672,442443,4472853
62673,442438,4472786
62674,442447,4472734
62675,442497,4472698
62676,442515,4472809
62677,442462,4472786
62681,446468,4476442
62682,452435,4472935
62687,439805,4474113
62688,439864,4474084
62689,439905,4474039
62691,439864,4473986
62700,447344,4476720
62702,442944,4473098
62703,439920,4473992
62704,439912,4473957
62705,439897,4473933
62706,439585,4473974
62708,439704,4473989
62709,439493,4474056
62710,439871,4473907
62711,439850,4473915
62712,439796,4473808
62713,439739,4473757
62714,439799,4473819
62715,439771,4473807
62716,439701,4473743
62717,439722,4473755
62718,439819,4473758
62719,439758,4473713
62720,439831,4473783
62721,439773,4473745
62722,439812,4473751
62723,439802,4473746
62726,439774,4473730
62727,439821,4473737
62728,439836,4473664
62729,439812,4473536
62730,439742,4473576
62731,439726,4473427
62732,439724,4473444
62733,439735,4473447
62734,439736,4473442
62735,439572,4473530
62736,439546,4473610
62737,439620,4473566
62738,439560,4473615
62739,439704,4473660
62740,439707,4473644
62741,439695,4473661
62742,439709,4473601
62743,439705,4473602
62744,439717,4473584
62745,439649,4473565
62746,441928,4474874
62747,442156,4474860
62748,442160,4474784
62749,442181,4474858
62750,442268,4474922
62751,442180,4474948
62752,442190,4475070
62753,442264,4475137
62754,442303,4474890
62755,442325,4474904
62756,442205,4475551
62757,442910,4472799
62758,442895,4472778
62759,442751,4472856
62760,442773,4472817
62761,442582,4472796
62762,442548,4472919
62763,442567,4472926
62764,442692,4472967
62765,442640,4473027
62766,442650,4472995
62767,442656,4473086
62768,442101,4475351
62773,448668,4472762
62779,442651,4479673
62780,442993,4479598
62781,442819,4479771
62782,442701,4479674
62783,443138,4479068
62784,443054,4479951
62785,442833,4480377
62786,441884,4480136
62787,441909,4480051
62788,441801,4479985
62789,441881,4479942
62797,448194,4482213
62802,440741,4479117
62804,443378,4470628
62805,444937,4475371
62806,442853,4484078
62807,440617,4474823
62808,440438,4478756
62809,436677,4470755
62810,440450,4475926
62811,445547,4472199
62812,443592,4472649
62813,440347,4475718
62814,436796,4470366
62815,446725,4469932
62816,440968,4479253
62817,434517,4469847
62818,446543,4473502
62819,435772,4468219
62820,438710,4470845
62821,440601,4476360
62822,436037,4470789
62823,438731,4481245
62824,440819,4476059
62825,440493,4474497
62826,444941,4479457
62827,436850,4470578
62835,441627,4474795
62836,441617,4474835
62837,441709,4474841
62838,441365,4474853
62839,441569,4474713
62840,441578,4474781
62841,441587,4474869
62842,441460,4474708
62844,441753,4474671
62845,441727,4474835
62846,441727,4474849
62847,441645,4474723
62848,441679,4474720
62849,441711,4474708
62850,441742,4474734
62851,441784,4474731
62852,439638,4473586
62853,439681,4473547
62854,439631,4473518
62855,439621,4473708
62856,439519,4473622
62857,439502,4473564
62858,439518,4473504
62859,439954,4473755
62860,440138,4473797
62861,439979,4473783
62862,439972,4473598
62863,440194,4473528
62864,440163,4473515
62865,440113,4473489
62866,440064,4473531
62867,440093,4473581
62868,440068,4473556
62869,440087,4473628
62870,440038,4473622
62871,440219,4473555
62872,440223,4473547
62873,440190,4473602
62874,439476,4473515
62875,439467,4473842
62876,437960,4472782
62877,440330,4477474
62878,444793,4477892
62879,443374,4470624
62880,450000,4478786
62881,440018,4474590
62882,442686,4478742
62883,438855,4465878
62884,439840,4474206
62885,440935,4472691
62886,451892,4482813
62887,443033,4476240
62889,441762,4474786
62890,441914,4475161
62891,441779,4475039
62892,441859,4475078
62893,441858,4475068
62894,441693,4474886
62895,441694,4475179
62896,441619,4475225
62897,441714,4475210
62898,441730,4475023
62899,441529,4475129
62900,439500,4473858
62901,439609,4473901
62902,439545,4473782
62903,439426,4473794
62904,439367,4473702
62906,439115,4473741
62907,439097,4473588
62908,439126,4473525
62909,439581,4473494
62910,439559,4473464
62911,439561,4473514
62912,439558,4473512
62913,439548,4473508
62915,439628,4473431
62916,439601,4473433
62917,439328,4473415
62920,439525,4473391
62921,439545,4473436
62922,439724,4473391
62923,439727,4473395
62924,439650,4473267
62925,439597,4473281
62926,439756,4473318
62927,439773,4473265
62928,439691,4473232
62929,439669,4473261
62930,439725,4473361
62931,439829,4473252
62932,439825,4473447
62933,439808,4473441
62934,439785,4473436
62935,439789,4473408
62936,440605,4474868
62937,443805,4470640
62938,438554,4475026
62939,445116,4473585
62940,444909,4470933
62941,439817,4474201
62942,443493,4473330
62943,440560,4473989
62944,445414,4479332
62945,443977,4472051
62946,439428,4477566
62947,440446,4475166
62948,440979,4475411
62949,440168,4472783
62950,439648,4476290
62951,439678,4466465
62952,442516,4476451
62953,440914,4474503
62954,439395,4479506
62955,441648,4475074
62956,446098,4477573
62957,445062,4473173
62958,444861,4471796
62959,440741,4473596
62960,441570,4474967
62961,441565,4475476
62962,441636,4475472
62963,441712,4475503
62964,441530,4475447
62965,441771,4475360
62966,441791,4475527
62967,441800,4475603
62969,441721,4475559
62970,441858,4475270
62971,441931,4475468
62972,441884,4475608
62973,441950,4475194
62974,441955,4475252
62975,441804,4475479
62976,441898,4475494
62977,441897,4475487
62978,441905,4475568
62979,441810,4475772
62980,441757,4475855
62981,441650,4475927
62982,441785,4476229
62983,441739,4476074
62984,439846,4473433
62985,439788,4473308
62986,439773,4473306
62987,439844,4473331
62988,439805,4473328
62989,439856,4473338
62990,439933,4473559
62991,439927,4473562
62992,439914,4473568
62993,439882,4473584
62994,439973,4473750
62995,439983,4473701
62996,439964,4473672
62997,439928,4473676
62998,440038,4473922
62999,441884,4480041
63000,435460,4471245
63004,444506,4476674
63008,441898,4478929
63011,439908,4473873
63012,442740,4473145
63013,442754,4473028
63014,442796,4473093
63015,442752,4472993
63016,442775,4472979
63017,442854,4472991
63018,442855,4472958
63019,442974,4472890
63020,440054,4473887
63021,440074,4473920
63022,440195,4473887
63023,440194,4473882
63024,440247,4473786
63025,440317,4473799
63026,440306,4473928
63027,440294,4473867
63028,440515,4473854
63029,449186,4472338
63030,433441,4477992
63032,442683,4472698
63033,442695,4472693
63034,442731,4472819
63035,441879,4480057
63036,441734,4480031
63037,441751,4480058
63038,441707,4480116
63039,441711,4480208
63040,441786,4480169
63041,441793,4480201
63042,446912,4478705
63043,440188,4472219
63044,440293,4465247
63045,442269,4474940
63046,440762,4476233
63047,438403,4469405
63048,438777,4481209
63049,443164,4471979
63050,441402,4471640
63051,444655,4470584
63052,441735,4476101
63053,441802,4480238
63055,441760,4480413
63056,441790,4480568
63057,441843,4480441
63058,441079,4485803
63060,435745,4471006
63061,447150,4478920
63063,448122,4483074
63064,437545,4473030
63069,438795,4468844
63070,442918,4472206
63071,443026,4472155
63072,442969,4472137
63073,442882,4471924
63074,442891,4472172
63075,441764,4476399
63076,441763,4476403
63077,441750,4476404
63078,441716,4475846
63079,441605,4476360
63080,441834,4475959
63082,441964,4476136
63083,441978,4476152
63084,441763,4475925
63085,441828,4475904
63086,440959,4478666
63087,440648,4481740
63088,448698,4473137
63089,444437,4482960
63090,440128,4479097
63091,434513,4470199
63092,439911,4474500
63093,442606,4474524
63094,442721,4476269
63095,439526,4480470
63096,443581,4484341
63097,442937,4472190
63098,442814,4472043
63099,443016,4472192
63100,443027,4472186
63101,443080,4472151
63102,443158,4472324
63103,442984,4472216
63108,444085,4476138
63109,440468,4473844
63110,440477,4473829
63111,440406,4473871
63112,440406,4473816
63113,440425,4473770
63114,440509,4473765
63115,440358,4473894
63116,440330,4473809
63117,440346,4473688
63118,440312,4473705
63120,441103,4478850
63121,439898,4473479
63122,439821,4473309
63125,436730,4470618
63126,443346,4475619
63127,443123,4472264
63128,443075,4472392
63129,442857,4472648
63130,443049,4472907
63131,442996,4472790
63132,442947,4472763
63133,443218,4472611
63134,443240,4472736
63135,443121,4472810
63136,443195,4473059
63137,443254,4472822
63138,443157,4473172
63140,439856,4474919
63143,445273,4473065
63146,444795,4478268
63147,443003,4470231
63149,450827,4477790
63151,440237,4473740
63153,441763,4475935
63154,441765,4475975
63155,441775,4476101
63156,442062,4476036
63157,442014,4476080
63158,441875,4476296
63159,442043,4476477
63160,441687,4476465
63161,441625,4476509
63162,443207,4473291
63163,443378,4473268
63164,443484,4473253
63165,443388,4473502
63166,443385,4473562
63167,443462,4473651
63168,443333,4473755
63169,443613,4473552
63170,443560,4473468
63171,443730,4473836
63172,443304,4473815
63173,443324,4473846
63176,441640,4476539
63178,444502,4476065
63180,440477,4478063
63182,444857,4475949
63185,441505,4477158
63186,443228,4474163
63187,443231,4474126
63188,443344,4474134
63189,443430,4474310
63190,443643,4474345
63192,443275,4474308
63193,443257,4474578
63195,441805,4476458
63196,441772,4476496
63198,440233,4473709
63199,440179,4473664
63200,440206,4473616
63201,440187,4473644
63202,440178,4473644
63203,440149,4473649
63204,440063,4473687
63205,443294,4474370
63206,443293,4474526
63207,443249,4474472
63208,443298,4474499
63221,443159,4474484
63222,443194,4474385
63223,443035,4474406
63224,442820,4474403
63225,443066,4474232
63226,443089,4474230
63228,443038,4474302
63229,443037,4474291
63230,443036,4474270
63231,443091,4474353
63232,443148,4474348
63236,440117,4473550
63237,440096,4473471
63238,440073,4473443
63239,440447,4473107
63240,441971,4476388
63241,441969,4476406
63242,441982,4476404
63243,441973,4476484
63244,441472,4474861
63245,441797,4474982
63246,441795,4474972
63251,440270,4473928
63252,439908,4473456
63253,440113,4473824
63254,440239,4473649
63255,440776,4473308
63256,443004,4474238
63257,441792,4474949
63258,441803,4474966
63259,441803,4474958
63260,441347,4474706
63262,440470,4473119
63263,440557,4473395
63264,440926,4473610
63265,440952,4473595
63266,440888,4473670
63267,441033,4473604
63268,442894,4474263
63269,442881,4474309
63270,442911,4474213
63271,442922,4474183
63272,442956,4474209
63273,442632,4474205
63274,442631,4474188
63275,442628,4474147
63276,442501,4474145
63277,442562,4474276
63278,442588,4474274
63279,442844,4474219
63280,442760,4474180
63281,442566,4474243
63282,442519,4474600
63283,442769,4474594
63284,442606,4474327
63285,442737,4474261
63286,442750,4474288
63287,442723,4474339
63288,442639,4474328
63289,442759,4474438
63290,441126,4473646
63291,441127,4473638
63292,441097,4473605
63293,441112,4473601
63294,440115,4473427
63295,440049,4473421
63296,440036,4473409
63297,439936,4473332
63298,439997,4473561
63299,440049,4473521
63300,440052,4473517
63301,442659,4474414
63302,441782,4480501
63303,443068,4479072
63304,443077,4479072
63305,443082,4479378
63306,443089,4479378
63307,443048,4479340
63308,441868,4480114
63309,441968,4479979
63310,441978,4480119
63311,441979,4480127
63312,439880,4473400
63313,439874,4473416
63314,439862,4473450
63315,439970,4473360
63316,439879,4473405
63317,440043,4473427
63318,439886,4473257
63319,439892,4473228
63320,439893,4473289
63321,439894,4473311
63322,439955,4473326
63323,441933,4480618
63324,441881,4480619
63325,441067,4474019
63326,440954,4474180
63327,440578,4475350
63328,440275,4475344
63329,440206,4475314
63330,440255,4475278
63331,439903,4475407
63332,439939,4473935
63333,439548,4473228
63334,438843,4473905
63335,438836,4473806
63336,438820,4473457
63337,442679,4474520
63338,442649,4474470
63339,442647,4474446
63340,442507,4474460
63341,442573,4474527
63342,442569,4474527
63343,442590,4474525
63344,442483,4474429
63346,439970,4473212
63347,440083,4473252
63348,439929,4473111
63349,440231,4473437
63350,440250,4473486
63351,440040,4473287
63352,440362,4473385
63353,440349,4473378
63354,440334,4473371
63355,441983,4477768
63356,442448,4474344
63357,442453,4474325
63358,442475,4474293
63359,442467,4474637
63360,445191,4467591
63361,440517,4479130
63367,442753,4477285
63368,442760,4477293
63369,442332,4479717
63370,442492,4478008
63371,442461,4477995
63372,442840,4478134
63373,442838,4478127
63374,442889,4478128
63377,441288,4470902
63378,434950,4469225
63380,453603,4477910
63381,440869,4474603
63383,442803,4480582
63384,441842,4480146
63385,441856,4480157
63386,442740,4481445
63387,442619,4480523
63388,441862,4480266
63389,443447,4477313
63390,443475,4477443
63391,443558,4477263
63392,442826,4477429
63393,442657,4477415
63394,442617,4477064
63395,442500,4474589
63396,442501,4474599
63397,442378,4474609
63398,442389,4474568
63399,442419,4474556
63400,441651,4473143
63401,441403,4474493
63402,441403,4474334
63403,441534,4474326
63404,441503,4474248
63405,442709,4474535
63406,442675,4474622
63407,442896,4474529
63408,442898,4474576
63409,442872,4474626
63410,442700,4474638
63413,438822,4471334
63416,448211,4477359
63417,451842,4477942
63419,436758,4469902
63421,442728,4474636
63422,442633,4474716
63423,442577,4474752
63424,442341,4474765
63425,442347,4474735
63426,442349,4474721
63427,441467,4474298
63428,441474,4474316
63429,443091,4477241
63430,442780,4476791
63431,443148,4477090
63432,443148,4477125
63433,442957,4477579
63434,443121,4479794
63435,441952,4481164
63436,441958,4481186
63437,441941,4480278
63438,441960,4479866
63439,443243,4478918
63440,442611,4479396
63441,441282,4474264
63442,441401,4474366
63443,441481,4474363
63444,441381,4474409
63445,442790,4474659
